id,source,target,type,weight,evidence,properties
"fault_record:06385b75b0a6->EXPLAINED_BY_MECHANISM->mechanism:converter-dc-link-grid-disturbance","fault_record:06385b75b0a6","mechanism:converter-dc-link-grid-disturbance","EXPLAINED_BY_MECHANISM","2.5","[""code=236"",""source=华锐风机csv/1.5MW 超导双馈变频器 子故障处理手册V120517/1.5MW 超导双馈变频器 子故障处理手册V120517_46_234.md:3"",""matched=变频, GSC""]","{""evidence"":""code=236""}"
"fault_record:8a5dfbe6bd48->EXPLAINED_BY_MECHANISM->mechanism:converter-dc-link-grid-disturbance","fault_record:8a5dfbe6bd48","mechanism:converter-dc-link-grid-disturbance","EXPLAINED_BY_MECHANISM","2.5","[""code=238"",""source=华锐风机csv/1.5MW 超导双馈变频器 子故障处理手册V120517/1.5MW 超导双馈变频器 子故障处理手册V120517_47_237.md:2"",""matched=变频, GSC""]","{""evidence"":""code=238""}"
"fault_record:8a5dfbe6bd48->EXPLAINED_BY_MECHANISM->mechanism:converter-control-communication-loss","fault_record:8a5dfbe6bd48","mechanism:converter-control-communication-loss","EXPLAINED_BY_MECHANISM","2.5","[""code=238"",""source=华锐风机csv/1.5MW 超导双馈变频器 子故障处理手册V120517/1.5MW 超导双馈变频器 子故障处理手册V120517_47_237.md:2"",""matched=光纤, 变频器""]","{""evidence"":""code=238""}"
"fault_record:5fcd7ba11cc3->EXPLAINED_BY_MECHANISM->mechanism:converter-dc-link-grid-disturbance","fault_record:5fcd7ba11cc3","mechanism:converter-dc-link-grid-disturbance","EXPLAINED_BY_MECHANISM","2.5","[""code=1、242"",""source=华锐风机csv/1.5MW 超导双馈变频器 子故障处理手册V120517/1.5MW 超导双馈变频器 子故障处理手册V120517_48_240.md:2"",""matched=变频, LSC""]","{""evidence"":""code=1、242""}"
"fault_record:5fcd7ba11cc3->EXPLAINED_BY_MECHANISM->mechanism:communication-network-loss","fault_record:5fcd7ba11cc3","mechanism:communication-network-loss","EXPLAINED_BY_MECHANISM","2.5","[""code=1、242"",""source=华锐风机csv/1.5MW 超导双馈变频器 子故障处理手册V120517/1.5MW 超导双馈变频器 子故障处理手册V120517_48_240.md:2"",""matched=CAN, 光纤""]","{""evidence"":""code=1、242""}"
"fault_record:44b26e028dae->EXPLAINED_BY_MECHANISM->mechanism:thermal-management-sensor-chain","fault_record:44b26e028dae","mechanism:thermal-management-sensor-chain","EXPLAINED_BY_MECHANISM","2.5","[""code=15"",""source=华锐风机csv/1.5MW 超导双馈变频器 子故障处理手册V120517/1.5MW 超导双馈变频器 子故障处理手册V120517_5_15.md:1"",""matched=温度, 传感器""]","{""evidence"":""code=15""}"
"fault_record:0a18a1c2efe7->EXPLAINED_BY_MECHANISM->mechanism:converter-dc-link-grid-disturbance","fault_record:0a18a1c2efe7","mechanism:converter-dc-link-grid-disturbance","EXPLAINED_BY_MECHANISM","2.5","[""code=16"",""source=华锐风机csv/1.5MW 超导双馈变频器 子故障处理手册V120517/1.5MW 超导双馈变频器 子故障处理手册V120517_5_15.md:2"",""matched=变频, LSC""]","{""evidence"":""code=16""}"
"fault_record:ac41fba0190b->EXPLAINED_BY_MECHANISM->mechanism:converter-dc-link-grid-disturbance","fault_record:ac41fba0190b","mechanism:converter-dc-link-grid-disturbance","EXPLAINED_BY_MECHANISM","2.5","[""code=17"",""source=华锐风机csv/1.5MW 超导双馈变频器 子故障处理手册V120517/1.5MW 超导双馈变频器 子故障处理手册V120517_5_15.md:3"",""matched=变频, LSC""]","{""evidence"":""code=17""}"
"fault_record:72ab98f1083f->EXPLAINED_BY_MECHANISM->mechanism:converter-control-communication-loss","fault_record:72ab98f1083f","mechanism:converter-control-communication-loss","EXPLAINED_BY_MECHANISM","2.5","[""code=277"",""source=华锐风机csv/1.5MW 超导双馈变频器 子故障处理手册V120517/1.5MW 超导双馈变频器 子故障处理手册V120517_54_277.md:1"",""matched=光纤, 变频器""]","{""evidence"":""code=277""}"
"fault_record:3838d14aae67->EXPLAINED_BY_MECHANISM->mechanism:converter-control-communication-loss","fault_record:3838d14aae67","mechanism:converter-control-communication-loss","EXPLAINED_BY_MECHANISM","2.5","[""code=299"",""source=华锐风机csv/1.5MW 超导双馈变频器 子故障处理手册V120517/1.5MW 超导双馈变频器 子故障处理手册V120517_55_289.md:3"",""matched=通讯, 变频器""]","{""evidence"":""code=299""}"
"fault_record:6f162d11a533->EXPLAINED_BY_MECHANISM->mechanism:converter-control-communication-loss","fault_record:6f162d11a533","mechanism:converter-control-communication-loss","EXPLAINED_BY_MECHANISM","2.5","[""code=300"",""source=华锐风机csv/1.5MW 超导双馈变频器 子故障处理手册V120517/1.5MW 超导双馈变频器 子故障处理手册V120517_56_300.md:1"",""matched=通讯, 变频器""]","{""evidence"":""code=300""}"
"fault_record:1e83c2439d31->EXPLAINED_BY_MECHANISM->mechanism:converter-control-communication-loss","fault_record:1e83c2439d31","mechanism:converter-control-communication-loss","EXPLAINED_BY_MECHANISM","2.5","[""code=306"",""source=华锐风机csv/1.5MW 超导双馈变频器 子故障处理手册V120517/1.5MW 超导双馈变频器 子故障处理手册V120517_56_300.md:2"",""matched=光纤, 变频器""]","{""evidence"":""code=306""}"
"fault_record:e4b246fbc590->EXPLAINED_BY_MECHANISM->mechanism:grid-transformer-protection","fault_record:e4b246fbc590","mechanism:grid-transformer-protection","EXPLAINED_BY_MECHANISM","2.5","[""code=448"",""source=华锐风机csv/1.5MW 超导双馈变频器 子故障处理手册V120517/1.5MW 超导双馈变频器 子故障处理手册V120517_57_448.md:1"",""matched=断路器, 电压""]","{""evidence"":""code=448""}"
"fault_record:297fd85f79a2->EXPLAINED_BY_MECHANISM->mechanism:converter-dc-link-grid-disturbance","fault_record:297fd85f79a2","mechanism:converter-dc-link-grid-disturbance","EXPLAINED_BY_MECHANISM","2.5","[""code=69 23 52 42 243 60"",""source=华锐风机csv/1.5MW 超导双馈变频器 子故障处理手册V120517/1.5MW 超导双馈变频器 子故障处理手册V120517_58_69 23 52 42 243 60.md:1"",""matched=变频, LSC""]","{""evidence"":""code=69 23 52 42 243 60""}"
"fault_record:e80f8abd228c->EXPLAINED_BY_MECHANISM->mechanism:converter-control-communication-loss","fault_record:e80f8abd228c","mechanism:converter-control-communication-loss","EXPLAINED_BY_MECHANISM","2.5","[""code=100"",""source=华锐风机csv/1.5MW 超导双馈变频器 子故障处理手册V120517/1.5MW 超导双馈变频器 子故障处理手册V120517_58_69 23 52 42 243 60.md:2"",""matched=通讯, 变频器""]","{""evidence"":""code=100""}"
"fault_record:94610b32f4b3->EXPLAINED_BY_MECHANISM->mechanism:converter-dc-link-grid-disturbance","fault_record:94610b32f4b3","mechanism:converter-dc-link-grid-disturbance","EXPLAINED_BY_MECHANISM","2.5","[""code=23"",""source=华锐风机csv/1.5MW 超导双馈变频器 子故障处理手册V120517/1.5MW 超导双馈变频器 子故障处理手册V120517_6_23.md:1"",""matched=变频, LSC""]","{""evidence"":""code=23""}"
"fault_record:b4798c357c19->EXPLAINED_BY_MECHANISM->mechanism:converter-dc-link-grid-disturbance","fault_record:b4798c357c19","mechanism:converter-dc-link-grid-disturbance","EXPLAINED_BY_MECHANISM","2.5","[""code=24"",""source=华锐风机csv/1.5MW 超导双馈变频器 子故障处理手册V120517/1.5MW 超导双馈变频器 子故障处理手册V120517_6_23.md:2"",""matched=变频, LSC""]","{""evidence"":""code=24""}"
"fault_record:97f9c50f53d1->EXPLAINED_BY_MECHANISM->mechanism:converter-dc-link-grid-disturbance","fault_record:97f9c50f53d1","mechanism:converter-dc-link-grid-disturbance","EXPLAINED_BY_MECHANISM","2.5","[""code=25"",""source=华锐风机csv/1.5MW 超导双馈变频器 子故障处理手册V120517/1.5MW 超导双馈变频器 子故障处理手册V120517_6_23.md:3"",""matched=变频, LSC""]","{""evidence"":""code=25""}"
"fault_record:237be0c1d0be->EXPLAINED_BY_MECHANISM->mechanism:converter-control-communication-loss","fault_record:237be0c1d0be","mechanism:converter-control-communication-loss","EXPLAINED_BY_MECHANISM","2.5","[""code=111"",""source=华锐风机csv/1.5MW 超导双馈变频器 子故障处理手册V120517/1.5MW 超导双馈变频器 子故障处理手册V120517_60_105.md:3"",""matched=光纤, 变频器""]","{""evidence"":""code=111""}"
"fault_record:054b4ede408d->EXPLAINED_BY_MECHANISM->mechanism:generator-bearing-thermal-lubrication","fault_record:054b4ede408d","mechanism:generator-bearing-thermal-lubrication","EXPLAINED_BY_MECHANISM","2.5","[""code=120、135"",""source=华锐风机csv/1.5MW 超导双馈变频器 子故障处理手册V120517/1.5MW 超导双馈变频器 子故障处理手册V120517_61_112.md:3"",""matched=发电机, 转子""]","{""evidence"":""code=120、135""}"
"fault_record:7d3799135bb4->EXPLAINED_BY_MECHANISM->mechanism:converter-dc-link-grid-disturbance","fault_record:7d3799135bb4","mechanism:converter-dc-link-grid-disturbance","EXPLAINED_BY_MECHANISM","2.5","[""code=125"",""source=华锐风机csv/1.5MW 超导双馈变频器 子故障处理手册V120517/1.5MW 超导双馈变频器 子故障处理手册V120517_62_122.md:3"",""matched=变频, GSC""]","{""evidence"":""code=125""}"
"fault_record:f990d86ad07c->EXPLAINED_BY_MECHANISM->mechanism:grid-transformer-protection","fault_record:f990d86ad07c","mechanism:grid-transformer-protection","EXPLAINED_BY_MECHANISM","2.5","[""code=132～134"",""source=华锐风机csv/1.5MW 超导双馈变频器 子故障处理手册V120517/1.5MW 超导双馈变频器 子故障处理手册V120517_63_128.md:2"",""matched=接触器, 电压""]","{""evidence"":""code=132～134""}"
"fault_record:a3e59333e1b8->EXPLAINED_BY_MECHANISM->mechanism:generator-bearing-thermal-lubrication","fault_record:a3e59333e1b8","mechanism:generator-bearing-thermal-lubrication","EXPLAINED_BY_MECHANISM","2.5","[""code=135"",""source=华锐风机csv/1.5MW 超导双馈变频器 子故障处理手册V120517/1.5MW 超导双馈变频器 子故障处理手册V120517_63_128.md:3"",""matched=发电机, 转子""]","{""evidence"":""code=135""}"
"fault_record:38ae97d53c15->EXPLAINED_BY_MECHANISM->mechanism:generator-bearing-thermal-lubrication","fault_record:38ae97d53c15","mechanism:generator-bearing-thermal-lubrication","EXPLAINED_BY_MECHANISM","2.5","[""code=136"",""source=华锐风机csv/1.5MW 超导双馈变频器 子故障处理手册V120517/1.5MW 超导双馈变频器 子故障处理手册V120517_64_136.md:1"",""matched=发电机, 转子""]","{""evidence"":""code=136""}"
"fault_record:38ae97d53c15->EXPLAINED_BY_MECHANISM->mechanism:mechanical-brake-pressure-friction","fault_record:38ae97d53c15","mechanism:mechanical-brake-pressure-friction","EXPLAINED_BY_MECHANISM","2.5","[""code=136"",""source=华锐风机csv/1.5MW 超导双馈变频器 子故障处理手册V120517/1.5MW 超导双馈变频器 子故障处理手册V120517_64_136.md:1"",""matched=制动, 制动器""]","{""evidence"":""code=136""}"
"fault_record:fb9151c44d82->EXPLAINED_BY_MECHANISM->mechanism:communication-network-loss","fault_record:fb9151c44d82","mechanism:communication-network-loss","EXPLAINED_BY_MECHANISM","2.5","[""code=138"",""source=华锐风机csv/1.5MW 超导双馈变频器 子故障处理手册V120517/1.5MW 超导双馈变频器 子故障处理手册V120517_64_136.md:2"",""matched=通讯, CAN""]","{""evidence"":""code=138""}"
"fault_record:124c1e1cbe54->EXPLAINED_BY_MECHANISM->mechanism:converter-dc-link-grid-disturbance","fault_record:124c1e1cbe54","mechanism:converter-dc-link-grid-disturbance","EXPLAINED_BY_MECHANISM","2.5","[""code=35、36"",""source=华锐风机csv/1.5MW 超导双馈变频器 子故障处理手册V120517/1.5MW 超导双馈变频器 子故障处理手册V120517_8_35、36.md:1"",""matched=变频, LSC""]","{""evidence"":""code=35、36""}"
"fault_record:9ed565068733->EXPLAINED_BY_MECHANISM->mechanism:converter-dc-link-grid-disturbance","fault_record:9ed565068733","mechanism:converter-dc-link-grid-disturbance","EXPLAINED_BY_MECHANISM","2.5","[""code=40"",""source=华锐风机csv/1.5MW 超导双馈变频器 子故障处理手册V120517/1.5MW 超导双馈变频器 子故障处理手册V120517_9_39.md:2"",""matched=变频, LSC""]","{""evidence"":""code=40""}"
"fault_record:1bb39e26e39f->EXPLAINED_BY_MECHANISM->mechanism:converter-dc-link-grid-disturbance","fault_record:1bb39e26e39f","mechanism:converter-dc-link-grid-disturbance","EXPLAINED_BY_MECHANISM","2.5","[""code=41"",""source=华锐风机csv/1.5MW 超导双馈变频器 子故障处理手册V120517/1.5MW 超导双馈变频器 子故障处理手册V120517_9_39.md:3"",""matched=变频, LSC""]","{""evidence"":""code=41""}"
"fault_record:56ea12e88d27->EXPLAINED_BY_MECHANISM->mechanism:converter-control-communication-loss","fault_record:56ea12e88d27","mechanism:converter-control-communication-loss","EXPLAINED_BY_MECHANISM","2.5","[""code=30002，bachmann机组变桨故障代码：10002"",""source=华锐风机csv/1.5MW机组 Keb变桨 子故障处理手册V20120712/1.5MW机组 Keb变桨 子故障处理手册V20120712_1_30001.md:2"",""matched=通讯, 变频器""]","{""evidence"":""code=30002，bachmann机组变桨故障代码：10002""}"
"fault_record:647e825f3a0a->EXPLAINED_BY_MECHANISM->mechanism:pitch-actuator-position-error","fault_record:647e825f3a0a","mechanism:pitch-actuator-position-error","EXPLAINED_BY_MECHANISM","2.5","[""code=42032，bachmann机组变桨故障代码：20032"",""source=华锐风机csv/1.5MW机组 Keb变桨 子故障处理手册V20120712/1.5MW机组 Keb变桨 子故障处理手册V20120712_10_42030.md:2"",""matched=变桨, 编码器""]","{""evidence"":""code=42032，bachmann机组变桨故障代码：20032""}"
"fault_record:e5ad7130b0e6->EXPLAINED_BY_MECHANISM->mechanism:thermal-management-sensor-chain","fault_record:e5ad7130b0e6","mechanism:thermal-management-sensor-chain","EXPLAINED_BY_MECHANISM","2.5","[""code=30004"",""source=华锐风机csv/1.5MW机组 Keb变桨 子故障处理手册V20120712/1.5MW机组 Keb变桨 子故障处理手册V20120712_2_30004.md:1"",""matched=加热, 控制柜""]","{""evidence"":""code=30004""}"
"fault_record:e5cf8aba4a91->EXPLAINED_BY_MECHANISM->mechanism:plc-io-feedback-chain","fault_record:e5cf8aba4a91","mechanism:plc-io-feedback-chain","EXPLAINED_BY_MECHANISM","2.5","[""code=28"",""source=华锐风机csv/ABB机组16版A8程序故障说明/ABB机组16版A8程序故障说明_10_28.md:1"",""matched=PLC, 模块""]","{""evidence"":""code=28""}"
"fault_record:45230d9efd9f->EXPLAINED_BY_MECHANISM->mechanism:communication-network-loss","fault_record:45230d9efd9f","mechanism:communication-network-loss","EXPLAINED_BY_MECHANISM","2.5","[""code=31"",""source=华锐风机csv/ABB机组16版A8程序故障说明/ABB机组16版A8程序故障说明_11_31.md:1"",""matched=通讯, CAN""]","{""evidence"":""code=31""}"
"fault_record:385e1836f450->EXPLAINED_BY_MECHANISM->mechanism:communication-network-loss","fault_record:385e1836f450","mechanism:communication-network-loss","EXPLAINED_BY_MECHANISM","2.5","[""code=32"",""source=华锐风机csv/ABB机组16版A8程序故障说明/ABB机组16版A8程序故障说明_11_31.md:2"",""matched=通讯, CAN""]","{""evidence"":""code=32""}"
"fault_record:fdca32ef9d51->EXPLAINED_BY_MECHANISM->mechanism:communication-network-loss","fault_record:fdca32ef9d51","mechanism:communication-network-loss","EXPLAINED_BY_MECHANISM","2.5","[""code=33"",""source=华锐风机csv/ABB机组16版A8程序故障说明/ABB机组16版A8程序故障说明_11_31.md:3"",""matched=通讯, CAN""]","{""evidence"":""code=33""}"
"fault_record:a1e2193f6a19->EXPLAINED_BY_MECHANISM->mechanism:gearbox-bearing-gear-wear","fault_record:a1e2193f6a19","mechanism:gearbox-bearing-gear-wear","EXPLAINED_BY_MECHANISM","2.5","[""code=34"",""source=华锐风机csv/ABB机组16版A8程序故障说明/ABB机组16版A8程序故障说明_12_34.md:1"",""matched=齿轮箱, 齿轮""]","{""evidence"":""code=34""}"
"fault_record:a1e2193f6a19->EXPLAINED_BY_MECHANISM->mechanism:plc-io-feedback-chain","fault_record:a1e2193f6a19","mechanism:plc-io-feedback-chain","EXPLAINED_BY_MECHANISM","2.5","[""code=34"",""source=华锐风机csv/ABB机组16版A8程序故障说明/ABB机组16版A8程序故障说明_12_34.md:1"",""matched=PLC, 反馈""]","{""evidence"":""code=34""}"
"fault_record:117097ad3c4e->EXPLAINED_BY_MECHANISM->mechanism:plc-io-feedback-chain","fault_record:117097ad3c4e","mechanism:plc-io-feedback-chain","EXPLAINED_BY_MECHANISM","2.5","[""code=35"",""source=华锐风机csv/ABB机组16版A8程序故障说明/ABB机组16版A8程序故障说明_12_34.md:2"",""matched=PLC, 反馈""]","{""evidence"":""code=35""}"
"fault_record:6d8309c4ed32->EXPLAINED_BY_MECHANISM->mechanism:plc-io-feedback-chain","fault_record:6d8309c4ed32","mechanism:plc-io-feedback-chain","EXPLAINED_BY_MECHANISM","2.5","[""code=36"",""source=华锐风机csv/ABB机组16版A8程序故障说明/ABB机组16版A8程序故障说明_12_34.md:3"",""matched=PLC, 反馈""]","{""evidence"":""code=36""}"
"fault_record:4791ae091b63->EXPLAINED_BY_MECHANISM->mechanism:yaw-cable-twist-position-limit","fault_record:4791ae091b63","mechanism:yaw-cable-twist-position-limit","EXPLAINED_BY_MECHANISM","2.5","[""code=56"",""source=华锐风机csv/ABB机组16版A8程序故障说明/ABB机组16版A8程序故障说明_19_55.md:2"",""matched=角度, 编码器""]","{""evidence"":""code=56""}"
"fault_record:1a7209989ac4->EXPLAINED_BY_MECHANISM->mechanism:yaw-cable-twist-position-limit","fault_record:1a7209989ac4","mechanism:yaw-cable-twist-position-limit","EXPLAINED_BY_MECHANISM","2.5","[""code=57"",""source=华锐风机csv/ABB机组16版A8程序故障说明/ABB机组16版A8程序故障说明_19_55.md:3"",""matched=角度, 编码器""]","{""evidence"":""code=57""}"
"fault_record:c7eb1a0e5684->EXPLAINED_BY_MECHANISM->mechanism:yaw-cable-twist-position-limit","fault_record:c7eb1a0e5684","mechanism:yaw-cable-twist-position-limit","EXPLAINED_BY_MECHANISM","2.5","[""code=58"",""source=华锐风机csv/ABB机组16版A8程序故障说明/ABB机组16版A8程序故障说明_20_58.md:1"",""matched=角度, 编码器""]","{""evidence"":""code=58""}"
